ID,target
000d6aaf2,33538380.487964995
000fbd867,627729.7121275205
0027d6b71,1818947.8730410687
0028cbf45,2103205.0539863072
002a68644,8408955.766076779
002dbeb22,2797522.5171197434
003925ac6,161654.4178847678
003eb0261,622771.1569027039
004b92275,997447.5794687117
0067b4fef,494630.3635171163
00689ee2c,1047922.5437813882
0069007ac,15479554.83554524
006b60dd7,351926.533337773
008057126,6888447.586138421
008825875,672537.5261354125
0096e207e,835806.48310316
00c2deb75,193871.85398570253
00ce2134f,3554300.5726484726
00e7ba121,2750673.615450892
00ecc53f2,49161.71085227029
00fb69afe,1603294.1261043563
00fc78888,3353303.46097859
0110c05db,6233043.037241267
0126abf21,14685287.901156263
012800ace,808958.3033763777
012d8bc84,397508.267531992
012d9baab,6690913.610578738
01346ebb9,1688921.9077885237
013842698,915196.983619928
01432f2c7,3961610.788447949
014aa259b,332102.77361109713
015a1c656,20126918.095073715
0161ebeea,4591856.498152808
0163ff75d,19065618.13713206
01666d7a4,879620.3379254928
017ad263f,6006494.728404959
01a09167b,10176470.439138975
01b1dd07c,1957500.0084300097
01b4bd64a,18097950.252226386
01b4c938b,6185885.17004784
01bf430de,19440775.460632518
01db20056,9913624.651348472
020b34e31,4770248.484617418
02111eb6f,8370044.70803868
021f11b0c,33764363.139523804
025b6897a,3908540.000688356
026c1767f,1658515.2875681773
0270d1d7b,4955336.059338875
027484f21,12761424.225857334
028020c53,9680540.313107591
02869e5f9,2341252.541099265
02aa73470,10213615.76815423
02c00f064,1441885.5388642014
02d144b6b,2062241.0980264843
02d2b0a64,12080908.67800127
02d4da4c6,234599.69924835576
02d69b525,706234.4886285004
02d791038,306975.55068522337
02e34c8e3,105221.96249629233
02f97498e,7941097.9832574725
02fc56b21,19781649.498069596
030edce8a,19101982.229738127
031ddd56a,1059123.3408585996
032818895,10631753.041806413
032beb98c,27113695.096673287
03498d10d,115037.71300407502
034c32bb4,8605968.912481846
034e7a354,11748464.336091058
035419398,1116215.713497567
0357f3417,9889657.239014974
035b68a24,24432758.364452057
0360e2d7e,85709.92727742108
03967601f,5229404.594454893
03a963ee8,4031073.0000458932
03c23ecdf,32716483.509375487
03d938c35,239956.81756509506
03e106196,556630.7340139699
03ec1414d,213084.76916331207
03f924fe6,10010003.555125793
040843487,5098733.243980056
0424bf0f1,2291641.3596220287
042cdc62a,3811807.7185819647
043a2b686,15137122.42757617
048042a7b,56446.575162438334
04a154f62,9441912.835822336
04b3efeb9,2726957.750947711
04bc62ea4,1993958.696009373
04d0e4cf0,4555525.937962291
04d0f44bc,3989267.495529885
04ed5af8a,1133893.145551387
04fbf2d59,1230424.5566026336
0527dddcf,4038519.8700336507
0528302c3,5263472.6359877465
0536e2258,980625.5725655647
054da754d,3043375.059190744
056c44518,29851061.929001473
058c8b11d,1805405.3036713041
0599759ce,7094302.337227458
059b6f1fa,2412048.4862467237
059d00929,8050594.0817072
05a4eee1d,205196.32902402757
05b3e7717,10085028.602581235
05bd95a13,16493502.975975417
05f28202c,551426.6045499394
061309a97,1982055.1616033034
06131d5cc,5507699.263234058
062bb21e8,978063.2903921881
06488c90a,2395249.026812995
064d48f86,2554616.049827421
0662f9392,3631772.110260252
066502f55,3850216.205610074
066608dee,103041.13002742713
06843cff2,6101084.212485832
068d32d7f,155252.01166565003
06cd03d09,3153153.218338371
06e503809,19787293.24386361
06f5eb3b9,1370618.8781548918
06f84353d,400901.1395208476
06f8d2837,640450.0546664482
06fab8e09,9860486.049796764
070ff9b8c,1462409.706343623
071329972,7951241.454387456
071b32ef7,347144.9799210626
0733849bd,611447.9578885178
07495ca77,12345511.238185422
0763993d0,16046618.818276722
0770e5ca3,19257613.593518965
077787b5d,10702845.379098106
07874a916,1958470.6158329572
078c9588e,4246288.6809257185
07902a079,2861537.8079148163
07954eaf6,800266.8205686699
079a1e508,2149022.6493151514
07b34096c,35134.07886789096
07b7baef9,3995910.215063324
07d01b837,2568447.5406150613
07eb3e75d,24857634.31510269
0803772fe,10208815.311653689
08067f653,2798412.520548883
08207f2c5,55708.55788909195
0823dffa9,101508.12426856642
084461f11,701833.3296105667
0850d8ad9,628564.3407912966
08557af71,32071231.087114863
085fb524c,3478914.141754437
086a34c77,1373767.072100462
08799037c,26478280.029742148
087ea0844,9852704.295964314
089248d8e,13845348.41311227
08b341d7d,2014356.2196309327
08c00d3d8,2041966.7161391987
08c1f91b0,199860.81769653497
08cb967e3,492767.7696960987
08cc2588d,167874.2146571533
08d27660b,3765904.8756665406
08ea2ecae,213959.94237708425
08f544828,24179478.123526994
08f855d4b,2376861.984826453
09183a245,5370860.168469608
0929d169b,1615824.054002502
0933f9d69,10334026.219413204
0938ad7cf,4078742.437004138
093c7e5e3,2616296.8613097426
09470c145,1269170.49951321
0953d0754,987848.8500622263
0975e4371,5838000.904322194
097b5abba,1727764.9728889384
099606598,1653700.6086079546
09ae3dc3a,4098308.062112349
09ae920d2,11591314.007987404
09b364ec5,7874637.342084058
09bd7fed6,4888399.296921286
09d3f15c7,407994.9115814938
09edae2ab,37104043.369369514
09faef65b,1894418.1765437883
0a0e74070,103485.27617321452
0a26a4be2,21369097.762523744
0a3df71ab,112253.27758683886
0a48a49fa,7763466.913046373
0a5bd4c80,2839786.8496207907
0a6e926ca,11282762.47786553
0a730d90b,1426074.535789311
0a76fdaa3,3042703.9050503243
0a845633d,6203827.819416941
0a8ec2e6a,1083843.98182587
0aaa23f8a,1912780.3733530657
0adce5e78,1827600.3043592703
0add41ccf,11550246.8011549
0ae1fdc31,1179195.902846697
0af7c3421,11171930.800344605
0afd2e694,9875165.698837118
0aff378aa,5091152.810994285
0b11670cf,3552101.895126874
0b132f2c6,487570.59933693457
0b1f5ef87,1844685.0694376219
0b20202fc,292995.93662999285
0b297d9f3,1826454.0810973654
0b59b910e,1903505.239716261
0b625d947,7620280.642790973
0ba28f4da,1825456.3595243501
0babe6002,400660.6839114426
0bbbe8deb,3980906.638256636
0bc4faf0e,350196.9314672571
0bd4a8ad2,9453138.481071714
0bd9b8737,4681229.383986038
0c32c635c,5995455.320843603
0c409e831,366154.25892279745
0c444d13b,3575089.443417846
0c4dfffad,3959683.382411299
0c5491505,628709.9718406501
0c5525a98,264404.88556897675
0c5b5c1e0,326907.5431154806
0c8b1a649,3614173.0828074366
0c97eddd2,9871985.428169606
0cba9fad9,5201616.435831369
0cbd1021b,444777.29533938924
0cc925146,1369388.4114077173
0ccf73685,5075585.558519782
0cef183f7,60158.916698687965
0cef3a40b,661494.6619117842
0cf253360,5000813.050704772
0cfbe380d,412633.51389873505
0d00a4015,2810303.031665521
0d3e49bb0,1267914.304033112
0d40b481b,8260279.630669365
0d6201f52,15917412.676861273
0d6cfdf99,716818.379850629
0d88e8fc0,350103.37109814433
0d89cda20,9799893.093553191
0d930ad35,4007958.483733207
0d933b6ac,29869893.53983409
0dadd8851,1246297.1470058456
0dd873736,1171956.1386374051
0de8dbd9d,3586639.6055465355
0dfc59af8,533603.1058303318
0e1920aa8,405656.72333023825
0e19c2272,156007.92467395778
0e2d63def,4961417.467564134
0e2e32e67,13962368.011710303
0e33dc3d1,2005335.4234798197
0e54e257b,10194852.969948554
0e588402b,4048493.345142899
0e6d5a8b0,14003592.94511067
0e7ddb509,2765053.588739546
0e887aa09,1558548.4720329393
0e8c830c4,1402238.7183636376
0eb66e6ad,16612208.393990658
0ee72d61f,13722213.08961254
0efce87ee,7709327.003159023
0f1f08763,3668881.4149729474
0f2aaf7e5,6265412.589522752
0f2e84a29,1635219.4344355525
0f349b47a,9931182.23612054
0f3b3003f,8965899.918209242
0f452fd3e,18938024.886264402
0f5517ab0,7709891.426673348
0f70e1a1c,867078.5174392106
0f9231688,45736.46937379785
0f925f08c,2939349.1312277
0fadf9219,519691.40781512397
0fb080660,6850771.656148308
0fc215d64,1170486.716315719
0fcb524b7,2007480.152944717
0fdacab09,62492.6494779203
0fdc81882,36824.41442878534
0fddec776,4390883.542640955
0ff5ed246,6377737.192752751
1008166a8,2324713.759181
1016ba869,1440280.3281142213
101847559,6618744.268467609
102bd04d8,2014972.3802735473
1045a5101,5762154.646567313
104ded997,607138.2846517094
1059bc35b,51521.275380594
10a929b4f,19542562.75804305
10b8ee0d8,14914784.051721
10bec3555,1753270.4556571548
10c2ea2f3,6077211.012217332
10e824dbb,17784750.981543444
10e82796a,975306.7135584862
10f1de93a,4768552.6344874855
10f890317,1008058.2268556743
11250a507,9199044.18086741
113a0df16,1946576.2956615745
1160f5e79,10306699.685461028
1160f65f5,1319427.7287139099
1167509aa,9608960.993249416
11afe76e6,2764098.8946577176
11b309b45,1953782.5479317405
11b5f039b,21637886.230352905
11d5b7c0e,15668509.06152933
11df6f4bc,12105582.144914286
11fdde7eb,1999132.4219667306
1208ab425,23544485.778283186
120eb3f4b,815777.8339354751
121736323,4032197.2414317587
121e433d3,196450.91625326104
123a3e372,9851826.054133385
1240432e8,3939090.001878589
1240fa2e3,142266.10280531851
124807db0,252050.75969713504
1249ffb84,5130173.9231299525
125046869,2009824.5140947548
1254c44d0,9872448.214605847
125c1ff5f,5179196.005175788
125e5f2f4,5167250.820364379
1260606f4,110340.35740978236
127478826,1905630.226131216
127ed287e,1026846.6728525177
1287d2d53,3440478.01290427
1296b73ee,969206.8897276437
1299cab28,1014108.5923269899
12ada2c6c,200404.28354737494
12b05d822,19605979.867431123
12b150758,1828075.4795148717
12c818f0f,1670867.3734610693
12ced5924,281864.03023492085
12f86b2a5,210605.68375976328
12fdc199a,7905911.653256167
130159057,10318033.245877368
13091f18d,20239105.967268668
133486df6,3451066.725023908
133631910,409964.3949207122
133866461,4807147.534827906
1338ca6ae,845585.7290213003
134d63f82,4923845.03732085
1362bae6f,584191.3715184942
1372a718a,579985.0251301274
1373199ff,714431.5443274362
137fcea1a,15634222.84924976
1382adeb4,3958560.6979370667
1392a8f7a,1082563.7844067228
1394c1db5,310334.93502071564
13a05ef44,580691.7442176136
13aa1d8c9,3081890.0007807063
13b28c8b3,273274.6504440871
13b727a3f,2000736.9148709476
1419dfb4d,2017123.0134365286
141c2bd2b,34580321.11264486
141f4fdb8,2044333.5708041654
142deffec,1477551.6707689078
143a5293d,1186657.7456525336
14424d7cc,49344.883711789524
144ecf777,2477175.548533342
145673354,5510522.977126919
145973334,1821845.8167301307
