feature,rmse
c2de35a69,1.7583956087039705
cdca583c8,1.7583978578475086
160a40431,1.7583982461090097
da840ba8e,1.758398953705016
3f1c3c179,1.7583998405632202
7f16cc7a5,1.7584001576516077
77854931e,1.7584006190707553
eab76d815,1.7584006304298105
bcc18dd40,1.7584012080552325
8579b0968,1.758405840770082
6e282f92e,1.758406909446495
86558e595,1.758407278593614
7e4399efc,1.7584082319962029
2838d63f7,1.7584092292515576
23fb9b02c,1.7584117403563062
437ff8730,1.7584128412550772
8dc18e7e1,1.7584128710193414
0f49e0f05,1.7584146847240913
aa31dd768,1.7584197284498861
9616802bb,1.758420535003078
6bb4be4f2,1.758420883952367
c30399758,1.7584229483816354
23bedadb2,1.7584239050094843
994b946ad,1.7584248803292422
6a44e0c96,1.7584255534900721
a8ee55662,1.758426222093867
177571d9c,1.7584263302230447
ea3f3029c,1.758427682056512
cf488d633,1.7584278806492306
f471e9e82,1.7584285080356525
0345f70f2,1.758431219875216
8de6fcbf1,1.7584325478188476
c73c31769,1.7584331309988221
dc54bd249,1.7584353611132117
91d95575e,1.7584373541325307
5a7e898a1,1.758437722906115
b062e1a6f,1.7584382996819068
1bf37b3e2,1.7584394087107589
a5e0d3ddb,1.7584408109443315
5b465f819,1.7584414605553103
e1d6a5347,1.7584415302238237
e9f57e5c6,1.7584416448660778
e8abdb1f5,1.7584417018108378
0d6d7ec0b,1.7584430218721168
c283d4609,1.7584430602464
bc3f77679,1.758443347456594
9d5c7cb94,1.7584449894438519
fa9d6b9e5,1.7584463174128386
f7b2550f2,1.7584463867305096
5e62457b7,1.7584499529244773
efaee7633,1.7584507830464675
4cddcef3e,1.7584545549801542
49131c9e6,1.7584545549801542
29c64fa08,1.7584558293392312
f357f5ffb,1.7584575466504826
e9c7ccc05,1.7584582540925249
15960e710,1.758460469645067
343922109,1.7584630341532437
0a1cce57e,1.7584630849864542
0afb0ddcc,1.7584637545672095
9e0c57b34,1.7584637825850156
9e38af23b,1.758464317082514
b0c596a35,1.7584645388309745
de23dceb1,1.7584651619132048
9fb38aabe,1.7584651787077163
a00adf70e,1.7584660257320643
0f5fb7fe7,1.7584664976915216
aecaa2bc9,1.7584665563624338
ba480f343,1.7584669679318083
fb59499f9,1.7584676930005707
e53805953,1.7584684163764859
fb6da0420,1.7584688101464754
ee0b53f05,1.7584731592976706
090fba3ad,1.7584739258016708
94c182798,1.7584741138595685
1e783ae1e,1.7584771628769276
e369704a1,1.758477607736871
99f466457,1.7584788865125267
588106548,1.7584805598844238
5fad07863,1.758481572521255
8ff55a752,1.7584828135054367
c00611668,1.7584834211854423
586b23138,1.7584866457567174
ed5af35f0,1.75848877940305
b9a4f06cd,1.7584891726725114
30609ee5b,1.7584894706101433
ee6264d2b,1.758490170055497
62ffce458,1.7584915780473844
1cec80910,1.7584917434075364
05f54f417,1.758491832585058
e66856e20,1.7584925177303012
38f5efd6d,1.7584936906640305
3690f6c26,1.7584951869916956
5a9a395c7,1.7584959834425486
442b180b6,1.7584993226982593
aafb4ec55,1.7585003647176243
3027b873d,1.758503394589665
f9fad35ac,1.7585052904491578
9a8252844,1.7585062433192125
cbf39d314,1.7585079739568492
bb3d53354,1.7585110740474033
6045a2949,1.758511104875499
f1fbe249b,1.7585112427467604
249e3ab39,1.758511819971918
11b0ebe2a,1.758512532733939
0e348d340,1.758513079802815
62ea662e7,1.7585132999899864
a235f5488,1.7585137137951383
dca3856ad,1.7585138380736045
ed6e7fdaf,1.7585140227838914
9c404d218,1.7585144055070594
2c5809e51,1.7585164311025587
e05e1751c,1.7585174328083037
60b76e463,1.758517883690147
219982fda,1.7585200920788455
cc01687d0,1.7585220714961531
0955b4038,1.7585235351197117
2d6565ce2,1.7585262651974456
736fce873,1.758527348301322
a43c53c45,1.7585281829891812
7385f8997,1.7585285366872783
fbe583de5,1.7585299956699365
c18b41ac3,1.7585309466182903
1413972fe,1.7585311112094344
4416cd92c,1.7585322086753368
807c7f49d,1.7585330206401344
145c7b018,1.7585333069205573
69918e0c1,1.75853336698388
8c2f8a59c,1.7585346320914963
a8b590c6e,1.7585347190371972
62f61f246,1.758536702630429
159eb4fbc,1.7585367566191916
79e0c374a,1.758538711802681
6b16f4151,1.7585391605020209
4052a9419,1.7585400199374184
65ee014d6,1.7585401318666847
5a5168624,1.7585428477354121
35d8689dd,1.7585433755543833
c91a4f722,1.758543986383279
78a879b5d,1.7585453433214557
3770cb9fa,1.7585462355637094
4b1a994cc,1.7585475835199404
906d4316d,1.7585477649884167
e3d33877c,1.758548104107021
36d75938f,1.7585505720255532
a6c9347a7,1.7585508463445136
fe73d7d41,1.7585514496512311
c6d84869a,1.7585517839161848
ca4eab5c5,1.7585520825228536
cc0045289,1.7585543425004704
761b8e0ec,1.7585547983175065
e26149c9e,1.7585559859237478
844df03d7,1.7585591036104065
22a7d1de9,1.7585594975929253
99197edf2,1.7585598196286458
a60974604,1.758559843078964
1f79c78fc,1.758564926192312
99029bf6f,1.7585682368963875
175891ff4,1.7585688830215331
9126049d8,1.7585692686786856
2ef57c650,1.75857013622314
e8d16b5b5,1.7585715552868737
f296082ec,1.7585720933937747
006e72749,1.7585734128639863
dd01f3999,1.7585736138894323
a00a63886,1.758574473766561
a8c7f5c13,1.7585767248926112
bacadce94,1.7585767248926112
83ce5d80d,1.7585770495801458
85816f8e3,1.7585784654078784
ba42e41fa,1.758578637039543
c5fa49de1,1.7585804413089892
78865d76b,1.7585806242804045
6186ea570,1.7585806277210814
616be0c3e,1.7585806753258242
96b66294d,1.7585813095864307
8d12d44e1,1.7585833904369041
4baa9ff99,1.7585834864214802
8c00634d1,1.7585840096348622
3fe84d157,1.7585876064893997
8d667ce31,1.758590116217782
baa676f41,1.7585905201737368
504c7e3bb,1.7585913823554162
c8ebd62ea,1.7585915889308137
9539d34c8,1.7585924129302148
b75aa754d,1.7585958227319276
c97e9681e,1.7585972911491663
8136ce6e4,1.7585986983898378
4c938629c,1.7585993781902465
9dcdc2e63,1.758599497545071
8485abcab,1.75860149646231
fae0ce474,1.75860268834636
78144b68c,1.758603853052977
d30ff01f8,1.7586067647177481
bf10af17e,1.7586070254366408
ecd359300,1.758607459822699
e506de1e1,1.7586088436862939
4db058006,1.7586093796819156
d5d4f936e,1.758610226060578
a05f1bb14,1.7586112763997084
fac54bd7e,1.7586132024099377
1c71183bb,1.7586148033482936
28690ae0d,1.758615486077844
fbbd5f5ae,1.75861549114196
b9f75e4aa,1.758615987952581
f642213a6,1.7586174195570825
05d95861b,1.7586175710796672
3a7771f56,1.7586180513011938
27998d0f4,1.7586184896198107
cf6038b0f,1.7586191670294538
796c218e8,1.7586202006591831
3c9f7809d,1.7586203691753934
1c6e8a5c1,1.7586227725129782
71f5ab59f,1.7586244854835211
97a327c93,1.7586291081575798
343fd2b6e,1.7586292841669466
5f7d60408,1.7586293985880574
0d51722ca,1.758629539713631
dd51d0fae,1.75862963692806
9030c5bb2,1.7586296669349302
dd33aef84,1.7586301791037384
6d773e96f,1.7586304325952609
a28164ed4,1.7586311207656786
9d5af277d,1.7586312121882308
12a00890f,1.7586333724397276
c61dd62d9,1.7586351007779846
83e3e2e60,1.7586369303442444
1ce516986,1.7586375646586534
c333aa06c,1.7586382511653957
e75662746,1.7586403830507793
098721511,1.7586407838819649
d1e0f571b,1.758643165888719
4c7768bff,1.7586432162886365
3c8a3ced0,1.7586435146300772
f7faf2d9f,1.758644184197723
64534cc93,1.7586443472504993
c38ca8ae3,1.758646767867015
e8522c145,1.7586468001095392
304ebcdbc,1.758649190826206
4ddc6b32c,1.758649992257219
5341a81d1,1.758650491110585
4dcf81d65,1.7586507280124954
39ba6f52f,1.7586511996608585
e32c2263e,1.7586517677883386
729284778,1.75865269545976
54428f346,1.7586529796758503
5b714cd7a,1.7586534435646506
b97f08b24,1.7586534636101865
d49b0b346,1.7586537498226713
c8fb3c2d8,1.7586539521865419
206ba1242,1.7586543405775688
1472ad855,1.75865507125262
a59d32627,1.758655435286156
8dc7f1eb9,1.7586554685829916
b4da814b8,1.7586558257999083
ff1551a48,1.7586561030158725
adf357c9b,1.7586567974081375
8fc7efaf0,1.7586577444776177
6a055c4fb,1.7586589426427843
c959d372a,1.7586596546763242
8781e4b91,1.758663502043301
85fe78c6c,1.7586640092993968
5bc10886b,1.7586656228437527
c5a83ecbc,1.7586665395187069
376474413,1.7586668626640756
54df5e66f,1.7586684901671095
f9e3b03b7,1.7586689217379612
3aab2691c,1.7586726547750187
2731a96a2,1.758672954386696
d2ef684ed,1.7586733419561846
b904b8345,1.7586739017389106
7b31055f1,1.7586743104072742
eac3b8bcb,1.7586766860491496
312832f30,1.7586776174440868
1c1761fa1,1.7586776615957005
e97fa47e4,1.7586784205778487
f86eabcb9,1.7586793011223811
aabb9253a,1.758680182967161
f2af9300f,1.7586802713450385
f3b9c0b95,1.7586810472167678
60a5b79e4,1.7586811832160076
df1ed6b50,1.7586816724918672
a5f8c7929,1.758683629036296
ddef5ad30,1.7586839368258593
9f62e4134,1.7586848861555562
5da2e6220,1.7586852289726285
e720bdb02,1.758687964634165
e7eac13e0,1.7586896507224516
6679fe54f,1.758689941995255
dea4edd89,1.7586910176248418
303572ae2,1.7586912310124083
a380d5301,1.7586922406439052
a2da3c1d5,1.75869228463187
0a4e510ee,1.758692726283131
15e8a9331,1.7586967502799271
a2a1fc349,1.7586977126943757
66b39545f,1.7586979083668646
346e3d609,1.758698008238789
65753f40f,1.7586996759041145
bbfff6091,1.7587013656975594
2e0148f29,1.7587014987509448
d19110e37,1.7587021286870315
35d9497eb,1.7587042631844938
db18ddf75,1.758704367647236
0933930b4,1.7587058714734314
2d6bd8275,1.7587062118685388
04dc93c58,1.758708830339649
ea18d720e,1.7587102488136965
a2d1008bb,1.7587112135794185
2d7f256c6,1.7587122729163411
4e1a8f6eb,1.7587127074978137
127e5767c,1.7587127242410765
c89ae4ce0,1.758713682987025
fe33df1c4,1.7587139743005784
e700276a2,1.7587147992914804
875ad1c4a,1.7587153452256863
258412544,1.7587168131061777
06ec9eb8b,1.758718555158977
ae7d89da3,1.7587188525135153
289e5ecc3,1.7587190431519835
73a8a4d75,1.7587192047998785
43727fb35,1.75872266403379
26e4ae773,1.7587231215633365
a396ceeb9,1.7587243302032443
9c42bff81,1.7587254939699188
b7d2baa45,1.7587256178408777
c0c2f5403,1.7587259211575414
d8fa4d098,1.7587261890582528
f81c2f1dd,1.758726281133311
edad0778a,1.7587275194597987
9d6b84f39,1.75872800929657
a7e708ce5,1.758730361504442
1137a0518,1.7587307339827079
34a2f580b,1.7587319111979434
69d8b4020,1.7587351023600377
66728cc11,1.7587354500613135
01b72b3dc,1.7587356574509156
b2790ef54,1.7587369228879557
ce724eda8,1.758739862070963
e0271a62a,1.7587400990627542
3c6980c42,1.7587402484571215
89a26cda9,1.758742727815986
82c164590,1.7587437631188565
809a511d0,1.7587438536160696
ddea5dc65,1.758746748852784
70260a29c,1.7587484221850298
e592c0185,1.7587485063580788
3694b34c5,1.7587489365057944
571380d69,1.7587508341398483
6fff36435,1.7587513276577322
885cde177,1.7587518758898777
a1868e9ec,1.7587527887944487
2c338b4d6,1.7587528295935293
ab0cddb90,1.7587539031164794
27859b383,1.7587542743857902
8ab2f764a,1.7587547413647096
168c50797,1.7587567262730928
6d9ed0315,1.7587577802296992
d3245937e,1.7587585609351288
2e5ccb523,1.7587588080331789
9be6f99a8,1.758759161118794
d4c1de0e2,1.75876129680025
41d1e5f8f,1.7587617236828175
d66bbb5ed,1.7587631015745024
2e55d0383,1.7587645281208244
63509764f,1.7587651435377603
b0310a768,1.75876701579661
28fbb187a,1.758767862266434
d974e8584,1.758767868569215
b25319cb3,1.7587683151004536
b1c5346c4,1.758769306183646
6dcac05e7,1.7587694768512805
3b583a709,1.7587694768512805
0544dfc09,1.7587703079400248
ac308c9a3,1.758772511716491
9a33c5c8a,1.7587727247027407
b22eb2036,1.7587734769917298
c13ee1dc9,1.7587749575556528
ce549c005,1.758775614827632
611151826,1.7587758182488569
4563c7ee5,1.758777482863962
a960611d7,1.7587810159086623
6fee0d7b4,1.758781946150318
77da28065,1.7587827830123006
2f489369f,1.7587846011980015
16c5d9c01,1.7587849316001622
22b3e64c8,1.7587849316001622
465717e24,1.7587858387071307
286bdeb79,1.7587864347443016
3a743de4d,1.7587866744691283
224a28832,1.7587866744691283
cef9ab060,1.7587867788349916
4033373c9,1.7587868380751404
eea698cf2,1.7587870080659584
07a53f839,1.7587896828440135
e81758b8e,1.7587906553646753
31a3f920c,1.7587910551467478
a7bc83f57,1.7587911667631668
2a3f07749,1.7587912338680687
8d401b32e,1.7587922223578347
22eb11620,1.7587922961689821
818fce796,1.7587931607713534
a38ea1ca7,1.7587934652329584
de0aaf6f4,1.7587965373150942
82d27bc16,1.7587972346344956
e23508558,1.7587978642056763
1bf8c2597,1.7587979525133934
23d6be31e,1.758798424745872
39abf0d03,1.7587998405532228
e6e2c3779,1.7588022477048404
5f5cfc3c0,1.7588048278579165
32ebdadbc,1.7588051660357709
49a10e089,1.7588053489168842
6a3b5a968,1.7588059910658604
b6e38a517,1.7588060824683618
884ec1cca,1.7588074412166186
0554bac3e,1.7588086143480866
033e60778,1.7588091790318439
d9db07d68,1.758809577997951
99ea04b86,1.7588100161623457
3ee95e3ef,1.758811487831234
06393096a,1.7588128351085603
d08c4204c,1.758814992885735
704e2dc55,1.7588159308236069
fe0c81eff,1.7588176983931048
3e7c57d93,1.758818605573277
edc919c58,1.7588196335096036
96fec9b38,1.7588200543941426
c0d363088,1.7588213646836954
4e86dd8f3,1.7588216767435283
1d802b493,1.7588237569261325
6804b5b03,1.7588251367878547
d30f53496,1.7588259025703334
11114a47a,1.7588262167967939
f402f59ff,1.7588265388957982
68b647452,1.7588269480168632
1401de8c2,1.7588296243845563
42b407f0d,1.758830658663635
d9d7227a4,1.7588318423503901
9c02efa4e,1.7588339515984037
bc937f79a,1.7588340107965135
4c457a635,1.7588341651454213
6b795a2bc,1.758835626886813
82ba7a053,1.758835727818672
504c22218,1.7588359311387745
65cb52d6d,1.7588363193880965
025cbf6b1,1.7588371140783126
2a879b4f7,1.7588375920229522
0b1560062,1.7588385788750502
f269ec9c8,1.7588388257146925
a1995906f,1.7588390604277258
8d468092c,1.7588391931612546
2991c6c02,1.7588397331663554
42d321127,1.7588404900277204
f1eeb56ae,1.75884081459389
1bf6240eb,1.7588425878053386
5d52b2d2b,1.7588430712585965
a939664aa,1.7588450931338406
d12e33ef1,1.7588469822095882
c5b30277a,1.7588475737123295
26163ffe1,1.7588486306416047
bb6f50464,1.7588495143331064
99fc30923,1.758849733755954
06283f348,1.7588505934120766
bf8150471,1.7588512714467863
256f1449f,1.758851613082705
48373ee1e,1.7588524226557292
84d4d30b8,1.7588524290400451
eb5a2cc20,1.758852571484085
7e814a30d,1.7588539204746287
467c54d35,1.7588540543737903
e7c0cfd0f,1.758855078145232
3a62b36bd,1.7588552648047735
f5bdb0007,1.7588560784789324
eb4b6b12b,1.7588600948240494
af1d28337,1.75886089253839
1189ee335,1.7588610665953144
8e7a80f64,1.7588615461281565
e8468d000,1.7588630386579305
7194699cd,1.7588635216570192
db027dbaf,1.758864374592843
51c534b54,1.7588644655698669
b80f3eab2,1.7588649219474648
4411325ed,1.7588701911259332
409405788,1.758870377807865
fb2ab1513,1.758871040202895
62e587225,1.758871711770949
174bec4d1,1.7588719278619485
2c1ed7d88,1.7588722552978355
9e2040e5b,1.7588762985226802
0c49d75af,1.758877706928176
c8f02f3e4,1.758878091907009
f3901acd1,1.7588796749931803
a9f61cf27,1.758880144005302
44c06f79a,1.758880337535466
2386ddecc,1.7588805433296817
263fa7a1a,1.7588805883956875
6456250f1,1.7588806848228753
72505ebb2,1.7588810963828383
32174174c,1.7588820978031894
0b8e10df6,1.758882262950693
a76ad8513,1.7588822952046375
4d5a5e150,1.7588826501007921
720f83290,1.7588827854478462
015c3e354,1.758883374163273
2cb50edc7,1.7588836997284751
e52260590,1.7588856678043943
44d132265,1.7588860981590202
82f715995,1.7588867341721526
55338de22,1.7588899119661288
b77bc4dac,1.758890836514393
ab7764ead,1.758891373841959
5cdf0752b,1.758891795486107
072452760,1.758893400788621
e1d0e11b5,1.7588938240061105
82e01a220,1.7588948420038764
c6dee6d5b,1.7588949444515012
9da65044c,1.7588950676567838
89db78d8e,1.758895324281928
543010a22,1.7588954449410528
115d5bc1a,1.758895761139316
c6d27ddbb,1.75889603115564
f23b7530c,1.7588983350699041
4a3c29696,1.758899993590643
1110cf9ea,1.758901323937933
aeff360c7,1.7589039711412284
c653bfb18,1.758904475665385
0b1741a7f,1.7589057649324276
788e6045c,1.758905948142975
55d7eb6d2,1.7589059823267528
7bddf55e1,1.7589066710116366
7dcc40cda,1.7589066929856558
1029d9146,1.7589067172440158
d313c892b,1.7589067643366678
115869b5c,1.7589070731957435
5102f1ca2,1.7589096507644348
9381024b7,1.7589133024033794
dd19c0b80,1.7589135055009908
279d380ce,1.758915120822603
b219e3635,1.7589157801196795
65b3354f4,1.7589191045853756
6ebf9e1d9,1.758919168620033
64819a74c,1.7589198650050166
e2e6f1d23,1.7589205728954198
98dea9e42,1.7589214289238928
6dd2090e5,1.758921443639884
3786d208b,1.758921882937394
2bbfea199,1.7589220104591918
a165f5761,1.758922652898895
6a542a40a,1.7589231779118748
b0d770462,1.7589255796866197
85da130e3,1.7589259058176578
b9b7f388d,1.7589276435747538
43a1bf3e9,1.7589280657640334
67c4a2154,1.7589282458776136
9d4f88c7b,1.7589288511003716
8cd9be80e,1.7589292750937138
f5c5884de,1.7589295107008918
dc7923918,1.758931779457972
890d30d93,1.7589322706791766
1b41a7ee2,1.7589344933577968
c612c5f8f,1.7589350174758631
a1db86e3b,1.7589354082726831
ded346ef9,1.7589356707737693
04e7a8426,1.7589360048095921
dfd179071,1.7589371541894536
f977e99dc,1.758937276714222
226c80ec4,1.7589382111090548
77697c671,1.7589398884831406
24fef0850,1.758940133750067
fd7c50a10,1.7589406369788643
dc07f7e11,1.7589437720850334
2ab9356a0,1.7589439361303794
dbfa2b77f,1.758944195845643
c3825b569,1.7589452352795998
d73900784,1.758945236219884
ed22a0422,1.7589466159424691
81f4bc3d8,1.7589468221024398
e1ccfad87,1.7589479600014637
735ea6729,1.758951011411658
20868afc1,1.758951461714821
3e37bffde,1.758951542147636
a06b69c08,1.7589525777309842
912028f4e,1.7589544857763049
fd99c18b5,1.758954758868189
b914cfbb4,1.7589558635473783
924357043,1.7589565278786423
6cf7866c1,1.7589584256961206
c65ab9cb9,1.7589585518576785
a9099e3b6,1.7589587065838028
33288f3b2,1.7589589039486673
2a83c3267,1.7589592790680317
6d1a3b508,1.7589593871788578
b4cfe861f,1.7589598036817404
1010d7174,1.7589605721321808
86ac4926a,1.7589618510397562
b6d60e4d5,1.758962505828027
8d1a99afd,1.7589631160796348
69900c0d1,1.7589632988442288
de94ac9c7,1.758966831990079
5f5aef723,1.7589668925098905
da2d942d5,1.7589678462065672
bf45d326d,1.7589679339914006
c65451871,1.7589683073291182
403b0e1e4,1.7589689050831274
89347f75a,1.7589695557193972
266525925,1.7589703456786696
1c2a63f01,1.7589707993224768
2f7b0f5b5,1.7589710734738675
78bc2558b,1.7589715300192688
0e3ef9e8f,1.7589716929847292
555e960e5,1.758971923308815
fb49e4212,1.7589725753049317
46b9587b7,1.7589726062067066
1e8e233aa,1.758973284060574
4f45e06b3,1.7589742957361711
0e0f8504b,1.758974513305701
6cf9184bb,1.7589768514543143
f06ce77ec,1.7589783428848678
19915a6d3,1.7589787012279827
cc02b385f,1.758980062908771
1e6040658,1.7589803496767993
9b053a045,1.758980511352605
36cde3ce8,1.7589806688941012
324921c7b,1.7589810042667786
14b9eadef,1.758981288074967
a8110109e,1.758981651771233
f536ef371,1.7589822212000294
e093f6639,1.758983408681492
95c59140e,1.7589835668279221
af06d341e,1.7589842110804976
a4c9ea341,1.758986166360287
fc436be29,1.7589864557788386
e33cc4561,1.7589867868072964
f311fff83,1.7589886617898198
3e1100230,1.7589903094318058
fe5d62533,1.7589909361509308
c4d38135f,1.7589909730882016
52b08fd22,1.7589912167628883
ae825156f,1.7589912722236865
398cdc105,1.7589914484171512
95e23c636,1.7589915816780146
03b8b1f2d,1.7589915828874434
95d28e092,1.7589928443507965
090dfb7e2,1.7589930819592836
79e55ef6c,1.7589938281297737
70f3033c6,1.758994749166174
58e2e02e6,1.7589948460854803
533e43257,1.7589948472555794
6f113540d,1.7589949339246338
007d71f12,1.7589951228396148
c21bcefe0,1.7589961504207943
0e1921717,1.7589964033184486
5dca793da,1.7589965106228442
19f721ba0,1.7589980581210227
9622663e9,1.7589981888026365
9b26736c3,1.7589990608153365
3c2f0f2c5,1.7589995728416326
b1b17b543,1.7590011126240266
45293f374,1.7590017298415634
5a86cabd0,1.759003037898514
4fa7f2b3c,1.7590040261325088
2ce7f870e,1.7590053366911962
81ec47b4c,1.7590054965376647
9c36a77b3,1.7590056908527543
fdae76b2c,1.7590057054396073
b22288a77,1.7590064224966588
c7ae29e66,1.7590083784562087
71898f32e,1.7590092970378675
1452bcc63,1.7590097699068217
5f7942448,1.7590098247332413
3bd7cec10,1.7590122907927643
304633ac8,1.7590128647830272
6d46740f1,1.7590135918184953
1b55f7f4d,1.7590137263411538
a3aaa5247,1.7590143948732693
4a3baddf6,1.7590149503976769
7033c6f09,1.7590156959278032
a4151c1dc,1.7590162193646282
4788578fd,1.7590175821474372
4d31993e8,1.7590182272437775
7ae1bfc99,1.7590185999926298
ec7f7017f,1.7590200102246547
b89f520ad,1.7590200378791008
b0f5ed414,1.7590201732587882
1e16f11f3,1.7590215317407696
bb8c64083,1.7590222186378326
2ab5a56f5,1.7590223267714162
1a7de209c,1.759023847807915
e25a65f3d,1.7590242170185382
75de1e5b6,1.7590245182150075
41016a42a,1.7590247347344594
1d0affea2,1.7590248227490384
a8b66bc96,1.7590248227490384
5bc7ab64f,1.7590252468661203
eb0c32768,1.7590270092097935
587a5d8c3,1.7590270319602954
5adfe7419,1.7590290922050056
8722f33bb,1.7590301931401084
4b9540ab3,1.7590304172905058
f0aa40974,1.7590313806067701
5eddab316,1.7590326391299649
58fe15f9f,1.7590329456072142
b65627fab,1.759033913998715
daa3126d6,1.759034539928027
33e4f9a0e,1.7590348281917898
c035b5d2d,1.7590360882247333
f7d9dadeb,1.7590369153446546
60cb16e88,1.7590374122688988
42ed6824a,1.7590375349771987
e662f1672,1.7590382253682129
da7f4b066,1.7590383564117038
6c7278ead,1.7590406329059285
f32763afc,1.759040774475117
087e01c14,1.7590417381358496
8cff502b4,1.7590417913729097
07df9f30c,1.7590418924212403
7aaefdfd7,1.7590419580589973
67a590e8a,1.7590422860707067
87ba106d3,1.759043845935995
701aaedab,1.7590442010879055
1d2df346e,1.7590444785030268
fa9e059a1,1.759044710342124
a0fe4bb10,1.759046803393693
e585cbf20,1.7590496508030011
eb25d54d4,1.7590500295481166
27c5d13c9,1.7590506122075467
6e4f74c35,1.759050639373307
4ad6d935d,1.7590506721737649
bd8f989f1,1.7590525082646862
87380f99d,1.7590534613406532
a320c9747,1.7590537719166133
8c2252655,1.7590541563956574
78edb3f13,1.759057088591406
9015ac21d,1.759057279582309
fb5e79385,1.7590597170784144
2ea3f3caf,1.7590601773554204
a77d3eb03,1.7590607607936102
30a47af70,1.759061527211124
dfd8bbbee,1.75906171095451
6b0722bfa,1.7590619560595049
38e6b2fc1,1.75906323885246
2b72620ae,1.759063475882113
fcc17a41d,1.7590635683006886
1bc285a83,1.7590648115575391
3b911747c,1.7590655740255423
5a53ebb69,1.759066085732524
6b6cd5719,1.7590673259075962
6786ea46d,1.7590675438112837
137efaa80,1.759069345923809
71c2f04c9,1.7590701932056232
adf9455bf,1.7590712227198138
4302b67ec,1.7590731095943792
226e2b8ac,1.759073333856965
da59aa67e,1.7590745472072067
07b31de85,1.7590745621102675
0895b9597,1.7590748932497626
503de0024,1.759076316708538
ad1466df8,1.7590765644080701
009990be1,1.7590766037121561
a542dd9e9,1.7590770862416067
26f222d6d,1.7590787621916084
5f04745bf,1.759079235126502
22a7ccfa6,1.7590795513091737
51ee03895,1.7590797409626777
2cc11689d,1.759080009400883
135091a07,1.759081197888453
d4e8dd865,1.759081629129859
48df886f9,1.7590818020340206
9e37286fa,1.759082508447774
cd180af53,1.7590826204260133
71b637714,1.759083376590525
6bf90e4f5,1.759083511136038
c33a4095a,1.7590845014784617
52a87bee1,1.7590865000778972
c7753cbfc,1.7590875684199556
d204300f2,1.7590878466139466
5c56fccf1,1.7590884691893145
77fa93749,1.7590896297540786
e803a2db0,1.7590909733550941
dfde54714,1.759091727027529
b640ef3d3,1.7590926997276215
7c482420c,1.7590938892925414
e289bbcc3,1.7590939454822085
5324862e4,1.759094122011141
0a52be28f,1.759094175131333
37aab1168,1.7590959017394532
02827212f,1.7590990524748213
d24a55c98,1.7591000038184603
65aa7f194,1.759100120882298
a4bbe86e5,1.7591011328961748
5661462ee,1.7591011755278299
91fd68481,1.759101661061736
2b822ae10,1.7591053201351325
c05e7f369,1.7591053330207291
6f0b52796,1.7591063819726394
0db69e82d,1.759106910116372
9bb02469c,1.7591075809164693
841704460,1.7591090076435387
3974799dd,1.7591093095514498
eb058a6c1,1.759109737253942
b7492e4eb,1.7591097555081219
aaed60a3d,1.759109931711801
408d191b3,1.7591104836427833
f8a437c00,1.7591116581065824
bc56b26fd,1.7591121312179971
0badd2fa2,1.7591126212963704
834fb292d,1.7591131010319887
5a798adc1,1.7591136902243167
df30d949d,1.759113783107817
76e092b8c,1.759114477750522
bf6e38e39,1.75911631146093
04be96845,1.759117374208292
262e3fc42,1.7591181703676884
8d8bffbae,1.759118361631686
fa2a340da,1.7591186101018548
d8e8397ce,1.7591196384357661
c96615af4,1.7591198537858432
532740e5d,1.759120306472194
aa2e796b4,1.7591204194092949
7c444370b,1.7591211445662707
e16a20511,1.759121637266146
3391c0af1,1.7591216571694184
dd84674d0,1.7591231067417752
572f63ba5,1.7591236350895973
ca667c723,1.7591239108719487
38bbaa62d,1.7591241150053873
0dc481088,1.759125559968463
38b2aa032,1.7591258415470208
d6470c4ce,1.7591265249996566
99b88d0fd,1.759126762858441
7e0fd6d92,1.7591273737878155
f9378f7ef,1.7591286193798106
56c679323,1.7591293606906002
b36a21d49,1.7591322050915164
d279be266,1.7591336944119953
b7d59d3b5,1.7591362579215533
e36687647,1.75913637969591
1c476fda5,1.7591367815845436
d9a347160,1.7591371814239931
51c250e53,1.7591381269513866
0704e7155,1.7591395867291126
d0f65188c,1.7591402473938147
597d78667,1.7591415311255678
5cec9a2fc,1.7591415782391144
4d05e2995,1.7591421535986915
4c53b206e,1.7591422429138421
fec5644cf,1.7591430734265696
4a3da18d3,1.7591431422768173
fed0df103,1.7591447352986513
dba14a5d4,1.759144797754508
86f13324d,1.7591459938188236
5e5189189,1.759146433568318
7be4eb1e5,1.7591465759544866
a48a740ef,1.759147426383405
2e3c96323,1.759148050870519
2de8d5d54,1.7591486227669497
22f95560c,1.7591498892532782
474a2c5a2,1.7591500383341532
9dc52515a,1.759151819106013
52588de80,1.759152739376317
74f3ac6af,1.7591527592359635
cfa0c152e,1.759153279878115
21ba6e2be,1.7591543114372652
eff61d061,1.759154971276272
c679b0013,1.7591556049742083
a0a622723,1.759155721394015
09f827f1c,1.7591567910855694
78cbd925b,1.7591578024740477
5f6ea2fa9,1.7591579772315054
c104aeb2e,1.7591588767465556
115f780ef,1.7591589368539218
027a2206a,1.7591596571295152
13ee58af1,1.75916015449129
ad17d2065,1.759160484380647
d7f1f9e52,1.7591608530069438
81c73bfde,1.7591616416911098
29394ecff,1.7591632491905977
a3da2277a,1.759163538884003
90a420609,1.7591657909516183
60d9fc568,1.7591661795928246
bc21e80ff,1.759168246875658
